(73, -119) = 1
(-20, 138) = 0
(115, 64) = 1
(-47, 195) = 0
(-163, 109) = 0
(70, 34) = 1
(-95, 37) = 0
(69, 158) = 1
(-140, -79) = 0
(-63, -68) = 0
(136, -36) = 1
(-192, -114) = 0
(-139, -143) = 0
(147, -70) = 1
(-53, 105) = 0
(-35, -166) = 0
(190, -59) = 1
(-148, 31) = 0
(-171, 166) = 0
(-44, 63) = 0
(38, 188) = 1
(68, -66) = 1
(-54, 22) = 0
(43, 67) = 1
(-96, -115) = 0
(-142, 126) = 0
(128, 9) = 1
(-130, -187) = 0
(-197, 114) = 0
(-173, -109) = 0
(150, -75) = 1
(-92, 152) = 0
(134, -1) = 1
(155, -136) = 1
(-119, 143) = 0
(-48, -72) = 0
(-54, 178) = 0
(-185, -164) = 0
(31, 71) = 1
(-132, -61) = 0
(85, -88) = 1
(-2, -76) = 0
(-173, -97) = 0
(-76, -161) = 0
(167, -50) = 1
(-200, 30) = 0
(16, -108) = 1
(118, -84) = 1
(-39, 37) = 0
(85, -131) = 1
(-34, -110) = 0
(66, -37) = 1
(188, -10) = 1
(-70, -27) = 0
(165, -11) = 1
(184, 195) = 1
(36, -55) = 1
(-114, 6) = 0
(47, 100) = 1
(-189, -47) = 0
(91, 132) = 1
(66, -96) = 1
(-3, 102) = 0
(-182, 93) = 0
(-85, -188) = 0
(-28, -168) = 0
(-148, 34) = 0
(11, -134) = 1
(147, -94) = 1
(163, 167) = 1
(-200, 72) = 0
(-30, -52) = 0
(-172, 85) = 0
(-23, 190) = 0
(75, -18) = 1
(-73, -179) = 0
(-80, -125) = 0
(-116, 187) = 0
(164, -106) = 1
(-89, -90) = 0
(-129, -33) = 0
(-22, 50) = 0
(-89, 106) = 0
(84, -10) = 1
(58, 88) = 1
(164, -135) = 1
(28, -30) = 1
(27, 146) = 1
(-37, -152) = 0
(56, -13) = 1
(-184, -24) = 0
(-141, 22) = 0
(183, -166) = 1
(-152, -60) = 0
(100, 191) = 1
(-40, -69) = 0
(177, -85) = 1
(48, 31) = 1
(11, 137) = 1
(0, 53) = 1
(127, -88) = 1
(-68, -55) = 0
(84, 120) = 1
(70, -151) = 1
(-69, -196) = 0
(-95, 166) = 0
(135, 84) = 1
(-42, 42) = 0
(-98, -54) = 0
(47, -54) = 1
(184, 56) = 1
(-132, -91) = 0
(-62, 124) = 0
(97, -14) = 1
(89, -102) = 1
(138, -152) = 1
(-121, 182) = 0
(174, 19) = 1
(-26, 34) = 0
(-59, 52) = 0
(-145, 85) = 0
(44, -54) = 1
(109, 169) = 1
(-165, 60) = 0
(-12, -59) = 0
(-158, -158) = 0
(-120, 186) = 0
(-16, 8) = 0
(-134, 183) = 0
(-103, 64) = 0
(-11, 4) = 0
(26, 118) = 1
(-177, 71) = 0
(-156, 62) = 0
(2, -196) = 0
(145, -141) = 1
(-59, 144) = 0
(137, -81) = 1
(17, 12) = 1
(61, 66) = 1
(-19, -197) = 0
(-86, 36) = 0
(-141, -27) = 0
(57, -186) = 1
(157, -156) = 1
(-37, 84) = 0
(-108, -130) = 0
(122, -35) = 1
(-89, 153) = 0
(-67, -10) = 0
(-62, -103) = 0
(-15, -125) = 0
(-25, -128) = 0
(132, -41) = 1
(29, 105) = 1
(-86, -158) = 0
(162, -85) = 1
(68, 50) = 1
(-176, 166) = 0
(56, -190) = 1
(14, 132) = 1
(-136, -139) = 0
(-30, -36) = 0
(-40, -148) = 0
(-134, 39) = 0
(50, 177) = 1
(-13, -9) = 0
(-28, -30) = 0
(53, -160) = 1
(86, -66) = 1
(-190, 108) = 0
(130, -92) = 1
(61, -28) = 1
(-178, -33) = 0
(-149, -5) = 0
(37, 82) = 1
(-200, -18) = 0
(-63, -131) = 0
(-15, 131) = 0
(19, 35) = 1
(143, 47) = 1
(199, -3) = 1
(43, 122) = 1
(-32, 120) = 0
(-116, -2) = 0
(83, -55) = 1
(-7, -106) = 0
(-159, -187) = 0
(34, 34) = 1
(59, -50) = 1
(62, 180) = 1
(-38, -154) = 0
(-7, -140) = 0
(144, -83) = 1
(-86, -96) = 0
(-31, 94) = 0
(119, -20) = 1
(-86, 51) = 0
(-192, -110) = 0
(-48, -198) = 0
(170, 195) = 1
(-27, 87) = 0
(6, -87) = 1
(152, 30) = 1
(125, 114) = 1
(-115, 108) = 0
(-135, 60) = 0
(161, 156) = 1
(190, 193) = 1
(188, 130) = 1
(173, 96) = 1
(131, 155) = 1
(-117, -1) = 0
(104, -181) = 1
(132, -23) = 1
(-49, 39) = 0
(-92, 33) = 0
(-32, -88) = 0
(-83, -21) = 0
(-43, -7) = 0
(191, 96) = 1
(-46, -160) = 0
(76, -25) = 1
(170, 161) = 1
(-186, -109) = 0
(182, -156) = 1
(-102, 156) = 0
(6, 150) = 1
(152, 93) = 1
(-65, -35) = 0
(91, -160) = 1
(26, 79) = 1
(-83, 173) = 0
(62, -11) = 1
(130, -112) = 1
(-127, 35) = 0
(142, -28) = 1
(-94, 51) = 0
(-63, 31) = 0
(120, 157) = 1
(33, -85) = 1
(88, -70) = 1
(78, 62) = 1
(40, 63) = 1
(-60, 99) = 0
(-162, 104) = 0
(-124, 26) = 0
(-41, -155) = 0
(-141, 52) = 0
(-80, -84) = 0
(198, 72) = 1
(12, 30) = 1
(-2, 0) = 0
(85, -162) = 1
(138, 105) = 1
(125, -170) = 1
(65, 149) = 1
(-56, -167) = 0
(-120, -69) = 0
(86, 42) = 1
(-125, 27) = 0
(48, -133) = 1
(79, -27) = 1
(-178, -190) = 0
(54, -5) = 1
(112, -53) = 1
(163, -188) = 1
(-40, 133) = 0
(14, -163) = 1
(62, -89) = 1
(124, 103) = 1
(-48, 1) = 0
(82, -136) = 1
(121, 68) = 1
(6, -156) = 1
(-73, 81) = 0
(80, 61) = 1
(166, -105) = 1
(-180, 8) = 0
(-29, -51) = 0
(94, -79) = 1
(-141, -94) = 0
(-18, -192) = 0
(-184, 44) = 0
(192, -40) = 1
(12, -127) = 1
(12, 92) = 1
(194, 142) = 1
(-47, 177) = 0
(53, 61) = 1
(29, -116) = 1
(83, -11) = 1
(199, -49) = 1
(79, 64) = 1
(189, -144) = 1
(186, 130) = 1
(-35, -126) = 0
(-16, 161) = 0
(-138, 192) = 0
(182, 104) = 1
(-99, -99) = 0
(42, 41) = 1
(131, -36) = 1
(-194, 130) = 0
(90, -77) = 1
(-86, 43) = 0
(-20, 23) = 0
(-194, 128) = 0
(113, -57) = 1
(88, 32) = 1
(-48, -97) = 0
(-77, 173) = 0
(-69, 148) = 0
(-125, -112) = 0
(176, -31) = 1
(157, 111) = 1
(183, 138) = 1
(-79, -133) = 0
(-100, -116) = 0
(93, 126) = 1
(-200, 53) = 0
(-24, 127) = 0
(160, -2) = 1
(-144, 140) = 0
(122, 124) = 1
(33, 75) = 1
(-10, 87) = 0
(168, -153) = 1
(79, 23) = 1
(-172, -47) = 0
(200, 99) = 1
(20, 53) = 1
(34, 28) = 1
(-37, -38) = 0
(180, -174) = 1
(158, 17) = 1
(180, -69) = 1
(-19, 57) = 0
(4, 139) = 1
(-38, 27) = 0
(171, 30) = 1
(168, -187) = 1
(-63, 5) = 0
(-173, 99) = 0
(79, 105) = 1
(-64, -36) = 0
(-27, 198) = 0
(126, 141) = 1
(-180, -86) = 0
(-140, 103) = 0
(-96, -121) = 0
(86, 84) = 1
(82, -9) = 1
(174, -78) = 1
(-37, -40) = 0
(71, 164) = 1
(197, 9) = 1
(-62, 100) = 0
(91, -183) = 1
(-136, 194) = 0
(-9, -94) = 0
(32, 179) = 1
(154, 188) = 1
(-164, -129) = 0
(153, -98) = 1
(185, 10) = 1
(112, 133) = 1
(-56, 129) = 0
(-114, 88) = 0
(107, -130) = 1
(-154, 64) = 0
(-11, 160) = 0
(15, 53) = 1
(-87, -76) = 0
(-160, 189) = 0
(-152, -35) = 0
(-199, -62) = 0
(22, -186) = 1
(-141, -8) = 0
(-27, 179) = 0
(-18, 137) = 0
(-21, -139) = 0
(195, -137) = 1
(-147, 153) = 0
(143, 199) = 1
(-131, 139) = 0
(-34, -146) = 0
(-88, -164) = 0
(-86, 63) = 0
(98, -121) = 1
(58, 67) = 1
(54, -157) = 1
(67, -104) = 1
(75, 175) = 1
(171, -51) = 1
(113, -49) = 1
(-172, -186) = 0
(-108, -100) = 0
(76, -194) = 1
(-92, -56) = 0
(-86, 27) = 0
(-197, -120) = 0
(133, -139) = 1
(-3, 24) = 0
(0, 151) = 1
(-86, 67) = 0
(152, 119) = 1
(141, -35) = 1
(-165, 161) = 0
(-131, -104) = 0
(-141, 33) = 0
(17, -149) = 1
(172, 24) = 1
(5, -75) = 1
(168, -90) = 1
(-17, 78) = 0
(12, -200) = 1
(-71, -159) = 0
(135, 198) = 1
(-20, -52) = 0
(-163, -138) = 0
(-145, 147) = 0
(162, -121) = 1
(-132, -146) = 0
(121, -127) = 1
(-7, 26) = 0
(-19, 91) = 0
(-128, 142) = 0
(-2, 161) = 1
(-162, -163) = 0
(-42, -123) = 0
(-72, 175) = 0
(66, 9) = 1
(144, -89) = 1
(128, -155) = 1
(118, 136) = 1
(-170, -94) = 0
(-182, 133) = 0
(-126, -173) = 0
(62, 15) = 1
(-123, 26) = 0
(-118, -200) = 0
(67, 158) = 1
(73, -121) = 1
(-196, 154) = 0
(-108, -69) = 0
(73, -142) = 1
(76, -169) = 1
(171, 43) = 1
(-63, -20) = 0
(-65, 153) = 0
(98, -107) = 1
(-191, 107) = 0
(-124, -9) = 0
(21, -94) = 1
(131, -102) = 1
(154, -32) = 1
(78, 158) = 1
(-81, -193) = 0
(-113, -191) = 0
(-115, -3) = 0
(83, 102) = 1
(192, 46) = 1
(101, -69) = 1
(-66, -76) = 0
(-72, 174) = 0
(-147, 40) = 0
(-41, -15) = 0
(-78, 95) = 0
(-78, -103) = 0
(79, -152) = 1
(61, -32) = 1
(54, -29) = 1
(62, 75) = 1
(-108, -32) = 0
(-116, 138) = 0
(-138, -10) = 0
(-147, 158) = 0
(60, 53) = 1
(-43, -71) = 0
(-23, -19) = 0
(84, -70) = 1
(44, 97) = 1
(155, -96) = 1
(61, 152) = 1
(91, 15) = 1
(-166, 197) = 0
(123, -62) = 1
(-26, -166) = 0
(-169, -67) = 0
(144, 159) = 1
(-71, -182) = 0
(-139, -15) = 0
(-76, -28) = 0
(76, -94) = 1
(-35, -185) = 0
(30, -158) = 1
(52, -68) = 1
(131, -165) = 1
(-67, -115) = 0
(-97, 28) = 0
(-161, 153) = 0
(-18, 131) = 0
(195, -102) = 1
(80, 175) = 1
(-24, -121) = 0
(75, 62) = 1
(81, 139) = 1
(197, -75) = 1
(-69, 44) = 0
(-175, 16) = 0
(118, 177) = 1
(111, -185) = 1
(-164, 16) = 0
(188, -1) = 1
(-77, -23) = 0
(41, 119) = 1
(-68, -33) = 0
(-185, -94) = 0
(102, -192) = 1
(-34, 183) = 0
(-59, 95) = 0
(-150, 67) = 0
(-101, -82) = 0
(169, -120) = 1
(146, 105) = 1
(-181, 14) = 0
(177, 32) = 1
(141, -34) = 1
(192, 62) = 1
(165, 115) = 1
(-85, -156) = 0
(-39, -152) = 0
(15, -169) = 1
(-129, 2) = 0
(-171, 93) = 0
(197, -2) = 1
(-74, 156) = 0
(80, -111) = 1
(77, 134) = 1
(-17, 150) = 0
(-172, -42) = 0
(1, -37) = 0
(84, 53) = 1
(-126, -15) = 0
(-49, -192) = 0
(150, 143) = 1
(146, -111) = 1
(-146, 22) = 0
(6, 125) = 1
(138, -198) = 1
(59, 21) = 1
(-97, -45) = 0
(-102, -106) = 0
(-3, -154) = 0
(165, 66) = 1
(48, 145) = 1
(94, -186) = 1
(-151, 89) = 0
(152, -164) = 1
(-135, 146) = 0
(136, -13) = 1
(-102, -178) = 0
(25, -8) = 1
(-69, 138) = 0
(-29, -38) = 0
(49, 42) = 1
(195, -136) = 1
(163, -67) = 1
(-144, 50) = 0
(41, -124) = 1
(47, -139) = 1
(1, -93) = 0
(-24, -159) = 0
(-122, -70) = 0
(-124, -133) = 0
(43, 185) = 1
(-1, 175) = 1
(-67, 76) = 0
(-139, -101) = 0
(39, 76) = 1
(138, -118) = 1
(57, -91) = 1
(51, -154) = 1
(155, 59) = 1
(99, -99) = 1
(-158, -77) = 0
(-38, -175) = 0
(-121, -125) = 0
(152, 59) = 1
(31, -131) = 1
(19, 46) = 1
(57, 86) = 1
(76, 189) = 1
(-138, 20) = 0
(-5, -40) = 0
(-2, 84) = 0
(137, -82) = 1
(-176, -84) = 0
(109, 69) = 1
(124, 177) = 1
(159, -143) = 1
(-62, 4) = 0
(36, -124) = 1
(77, -29) = 1
(136, -62) = 1
(-130, 151) = 0
(22, 0) = 1
(167, 127) = 1
(106, -196) = 1
(-3, -145) = 0
(-133, -49) = 0
(-91, -50) = 0
(-135, 80) = 0
(-152, -144) = 0
(-98, -50) = 0
(-88, 0) = 0
(-16, 11) = 0
(126, 195) = 1
(171, 22) = 1
(-72, -125) = 0
(-188, 127) = 0
(-61, -195) = 0
(107, -113) = 1
(76, -151) = 1
(89, 179) = 1
(149, -18) = 1
(169, 33) = 1
(60, -60) = 1
(143, -184) = 1
(183, 80) = 1
(-56, 157) = 0
(-68, 128) = 0
(-194, -123) = 0
(64, -125) = 1
(95, -46) = 1
(-131, 134) = 0
(-177, -93) = 0
(-32, 175) = 0
(-172, -113) = 0
(-20, -107) = 0
(-134, -138) = 0
(-123, -8) = 0
(-32, -90) = 0
(173, -133) = 1
(73, 136) = 1
(142, 53) = 1
(-92, 52) = 0
(169, -33) = 1
(-150, -121) = 0
(135, -23) = 1
(-172, 18) = 0
(-83, 52) = 0
(-142, 163) = 0
(120, 28) = 1
(-70, -135) = 0
(183, -158) = 1
(-182, 174) = 0
(39, -74) = 1
(-57, 135) = 0
(-108, -174) = 0
(-191, 90) = 0
(-43, -137) = 0
(45, 188) = 1
(-122, 116) = 0
(45, 198) = 1
(187, 83) = 1
(44, -192) = 1
(-171, -2) = 0
(-65, 171) = 0
(140, -36) = 1
(-139, -154) = 0
(158, 180) = 1
(-125, 121) = 0
(126, 134) = 1
(182, 156) = 1
(95, 52) = 1
(-166, 57) = 0
(176, -113) = 1
(-161, 151) = 0
(189, 66) = 1
(-142, 93) = 0
(164, 177) = 1
(-165, -30) = 0
(94, -15) = 1
(101, -138) = 1
(-72, 68) = 0
(19, 9) = 1
(133, 100) = 1
(-194, 28) = 0
(-110, -50) = 0
(55, 195) = 1
(-53, 124) = 0
(-99, 68) = 0
(-133, 9) = 0
(-124, -122) = 0
(-174, 71) = 0
(-34, -12) = 0
(142, -84) = 1
(-195, 2) = 0
(72, 142) = 1
(143, -91) = 1
(56, 15) = 1
(-159, -165) = 0
(35, 179) = 1
(-136, 90) = 0
(42, -4) = 1
(152, 78) = 1
(-9, -104) = 0
(-118, -114) = 0
(-115, 67) = 0
(-72, 13) = 0
(-93, 196) = 0
(-158, -3) = 0
(117, -59) = 1
(-184, -92) = 0
(118, -44) = 1
(-83, -51) = 0
(-111, -95) = 0
(-128, 133) = 0
(-96, 112) = 0
(74, 14) = 1
(44, -116) = 1
(119, -57) = 1
(136, 120) = 1
(-179, -144) = 0
(-69, 95) = 0
(152, -176) = 1
(-92, -48) = 0
(177, 175) = 1
(-151, 34) = 0
(-36, 155) = 0
(-197, 82) = 0
(-93, 187) = 0
(-196, 64) = 0
(58, 19) = 1
(116, 52) = 1
(70, -134) = 1
(8, 81) = 1
(-19, 143) = 0
(141, 77) = 1
(-69, -150) = 0
(-146, 130) = 0
(-154, 152) = 0
(-126, 47) = 0
(66, 19) = 1
(98, -101) = 1
(177, -52) = 1
(101, 153) = 1
(128, 62) = 1
(-141, 88) = 0
(-1, -183) = 0
(27, -81) = 1
(-169, -177) = 0
(47, 74) = 1
(199, 99) = 1
(-151, -82) = 0
(-172, 113) = 0
(-89, 18) = 0
(-153, -19) = 0
(86, -148) = 1
(-150, -109) = 0
(-140, 77) = 0
(193, -112) = 1
(174, 36) = 1
(25, 139) = 1
(-30, -115) = 0
(-23, 126) = 0
(11, -188) = 1
(-96, -131) = 0
(-48, 174) = 0
(-200, -56) = 0
(81, -171) = 1
(13, 185) = 1
(-43, -77) = 0
(42, 97) = 1
(-192, 13) = 0
(28, -37) = 1
(77, 165) = 1
(-38, -66) = 0
(167, -19) = 1
(-171, -57) = 0
(-93, 143) = 0
(-72, -26) = 0
(170, 76) = 1
(-8, 153) = 0
(170, -29) = 1
(-114, -120) = 0
(-130, 181) = 0
(-37, -3) = 0
(163, 184) = 1
(114, 162) = 1
(-133, -111) = 0
(142, 150) = 1
(-84, 124) = 0
(141, -169) = 1
(132, 29) = 1
(-109, 88) = 0
(111, -195) = 1
(171, -45) = 1
(-143, 0) = 0
(-143, 157) = 0
(-187, 171) = 0
(-196, 130) = 0
(15, -41) = 1
(20, 76) = 1
(137, -162) = 1
(81, 33) = 1
(-26, 103) = 0
(27, 109) = 1
(-54, 75) = 0
(-170, -30) = 0
(36, -189) = 1
(92, 128) = 1
(122, -42) = 1
(179, -130) = 1
(-173, -177) = 0
(152, -167) = 1
(48, -198) = 1
(115, -37) = 1
(-122, 54) = 0
(-51, 112) = 0
(54, -183) = 1
(7, -60) = 1
(-170, 148) = 0
(-118, 108) = 0
(-186, 70) = 0
(-78, 145) = 0
(74, -47) = 1
(-30, -24) = 0
(-144, 13) = 0
(-89, 121) = 0
(-160, 2) = 0
(44, -33) = 1
(179, -55) = 1
(-3, -198) = 0
(-195, 48) = 0
(-81, 78) = 0
(82, 190) = 1
(-58, 19) = 0
(52, -22) = 1
(44, 9) = 1
(-90, 143) = 0
(-25, -195) = 0
(-141, -5) = 0
(171, 200) = 1
(143, -23) = 1
(195, 155) = 1
(184, -55) = 1
(155, 148) = 1
(-21, 151) = 0
(72, -126) = 1
(-156, 95) = 0
(-80, -147) = 0
(-49, -156) = 0
(87, -7) = 1
(180, 172) = 1
(101, 139) = 1
(18, -195) = 1
(12, -52) = 1
(-48, -67) = 0
(150, 130) = 1
(13, 62) = 1
(-19, -2) = 0
(172, -11) = 1
(-16, 138) = 0
(-72, 170) = 0
(100, 65) = 1
(177, -157) = 1
(191, 14) = 1
(18, 157) = 1
(-152, -164) = 0
(190, 4) = 1
(136, 37) = 1
(-118, 104) = 0
(97, 68) = 1
(-194, 54) = 0
(111, 176) = 1
(-2, -198) = 0
(-199, 31) = 0
(153, -173) = 1
(168, 1) = 1
(199, 154) = 1
(6, -21) = 1
(-128, -74) = 0
(153, 110) = 1
(-33, -31) = 0
(-10, -59) = 0
(29, -45) = 1
(-87, -113) = 0
(-77, -9) = 0
(-19, 179) = 0
(-189, 71) = 0
(127, -59) = 1
(11, -157) = 1
(11, 103) = 1
(22, 154) = 1
(107, -10) = 1
(-148, -113) = 0
(2, 90) = 1
(-147, -155) = 0
(-127, -78) = 0
(-142, -99) = 0
(3, 60) = 1
(91, 91) = 1
(126, 99) = 1
(40, 122) = 1
(24, -164) = 1
(100, 93) = 1
(46, -95) = 1
(105, 44) = 1
(39, -71) = 1
(-112, -195) = 0
(-40, -13) = 0
(-174, 159) = 0
(-176, 125) = 0
(-134, -23) = 0
(146, -143) = 1
(-170, -43) = 0
(-56, 121) = 0
(-98, -187) = 0
(65, 161) = 1
(72, 116) = 1
(-7, 96) = 0
(173, 149) = 1
(71, -19) = 1
(-171, -40) = 0
(132, -179) = 1
(115, 95) = 1
(-152, 60) = 0
(-101, -51) = 0
(-116, -22) = 0
(118, -93) = 1
(106, -12) = 1
(-135, -104) = 0
(-74, 171) = 0
(-30, -76) = 0
(179, 73) = 1
(6, 64) = 1
(-46, 54) = 0
(-124, 5) = 0
(26, 163) = 1
(26, 122) = 1
(106, -67) = 1
(25, 29) = 1
(-43, 90) = 0
(-180, 178) = 0
(-179, 145) = 0
(87, -12) = 1
(-8, 149) = 0
(-102, 45) = 0
(-144, 42) = 0
(29, 39) = 1
(81, 147) = 1
(-142, -43) = 0
(107, -126) = 1
(18, 54) = 1
(-19, 141) = 0
(190, 50) = 1
(190, -98) = 1
(69, 106) = 1
(42, -10) = 1
(-187, -165) = 0
(-91, 138) = 0
(-115, 141) = 0
(124, 26) = 1
(-141, 174) = 0
(65, -20) = 1
(-13, 20) = 0
(-184, 20) = 0
(-60, 86) = 0
(-63, 82) = 0
(15, 129) = 1
(-136, 62) = 0
(25, 167) = 1
(188, -199) = 1
(-136, 176) = 0
(-13, -196) = 0
(6, 101) = 1
(-191, -182) = 0
(167, -94) = 1
(108, 131) = 1
(-128, 29) = 0
(-198, 72) = 0
(27, 198) = 1
(-161, 75) = 0
(-7, -54) = 0
(175, 63) = 1
(43, -71) = 1
(-67, -72) = 0
(122, -17) = 1
(-16, 40) = 0
(-179, -36) = 0
(112, 85) = 1
(-90, -102) = 0
(139, 188) = 1
(152, -25) = 1
(-8, -126) = 0
(-142, 32) = 0
(-192, -128) = 0
(129, 179) = 1
(-59, 190) = 0
(-166, -18) = 0
(99, -185) = 1
(-95, -93) = 0
(-102, -83) = 0
(162, 182) = 1
(-40, -151) = 0
(173, -146) = 1
(0, 36) = 1
(-87, 149) = 0
(174, 197) = 1
(92, 64) = 1
(-174, -134) = 0
(65, 56) = 1
(64, -138) = 1
(-84, -178) = 0
(-104, 42) = 0
(-153, 10) = 0
(-129, -173) = 0
(-181, -28) = 0
(-74, -57) = 0
(-59, -33) = 0
(163, 20) = 1
(-56, -199) = 0
(87, -37) = 1
(180, -181) = 1
(-51, 12) = 0
(107, -128) = 1
(68, 172) = 1
(123, 119) = 1
(-76, -16) = 0
(-166, 109) = 0
(-173, -111) = 0
(-120, -21) = 0
(-148, 160) = 0
(183, -116) = 1
(-46, -135) = 0
(134, -119) = 1
(53, -71) = 1
(32, 106) = 1
(-131, 57) = 0
(-92, 46) = 0
(-46, -52) = 0
(-180, -25) = 0
(187, -194) = 1
(75, -118) = 1
(-61, -159) = 0
(-66, 194) = 0
(-69, -178) = 0
(-147, 54) = 0
(126, -162) = 1
(39, -53) = 1
(-198, 196) = 0
(-21, 18) = 0
(110, -172) = 1
(-177, -87) = 0
(-137, -100) = 0
(-158, 41) = 0
(125, -47) = 1
(-13, -89) = 0
(-57, 188) = 0
(-164, 105) = 0
(-103, -184) = 0
(76, 14) = 1
(-95, 95) = 0
(3, -190) = 1
(19, -101) = 1
(26, 189) = 1
(132, 38) = 1
(-56, 141) = 0
(-55, -200) = 0
(105, -37) = 1
(166, 64) = 1
(107, 141) = 1
(139, -60) = 1
(159, -133) = 1
(-100, -56) = 0
(-168, 131) = 0
(109, -167) = 1
(9, -30) = 1
(55, -174) = 1
(-9, 75) = 0
(-102, -161) = 0
(38, 82) = 1
(43, 3) = 1
(55, -158) = 1
(188, -173) = 1
(176, 197) = 1
(120, -39) = 1
(7, -1) = 1
(35, 164) = 1
(-140, 7) = 0
(-7, -193) = 0
(199, 93) = 1
(-30, 46) = 0
(92, 28) = 1
(181, 1) = 1
(-162, -38) = 0
(-122, -94) = 0
(-163, -12) = 0
(-155, -99) = 0
(143, 193) = 1
(-76, 34) = 0
(-92, -68) = 0
(-148, 104) = 0
(34, 128) = 1
(-140, 16) = 0
(8, 65) = 1
(-149, 19) = 0
(-11, -22) = 0
(-124, 124) = 0
(194, 93) = 1
(-189, 87) = 0
(42, -188) = 1
(175, -145) = 1
(129, 28) = 1
(94, 63) = 1
(74, -9) = 1
(-52, -118) = 0
(196, -164) = 1
(-81, 90) = 0
(99, 77) = 1
(74, 100) = 1
(83, -1) = 1
(165, -56) = 1
(-126, -9) = 0
(-86, 25) = 0
(131, 199) = 1
(-71, -156) = 0
(-38, 196) = 0
(-79, 193) = 0
(-163, 86) = 0
(-12, -28) = 0
(-89, 49) = 0
(-59, 125) = 0
(-37, -109) = 0
(-28, -53) = 0
(-101, 36) = 0
(-194, 119) = 0
(-31, -151) = 0
(-22, -95) = 0
(-68, 74) = 0
(41, 114) = 1
(-80, 76) = 0
(-194, 32) = 0
(-188, -155) = 0
(184, -166) = 1
(-187, 88) = 0
(-169, 162) = 0
(17, -136) = 1
(137, 89) = 1
(-129, 112) = 0
(-113, 124) = 0
(128, 171) = 1
(-181, 5) = 0
(-196, 169) = 0
(-102, -32) = 0
(121, -65) = 1
(145, 1) = 1
(-149, 162) = 0
(44, 32) = 1
(192, -197) = 1
(150, -78) = 1
(-3, -11) = 0
(-158, -198) = 0
(-71, 61) = 0
(-102, 188) = 0
(-173, 110) = 0
(171, -116) = 1
(54, -72) = 1
(50, 100) = 1
(-177, 25) = 0
(-4, 159) = 0
(141, -133) = 1
(-147, -137) = 0
(-12, 57) = 0
(157, -91) = 1
(129, -17) = 1
(-33, 34) = 0
(46, -170) = 1
(136, -56) = 1
(161, -164) = 1
(-198, 195) = 0
(-185, -69) = 0
(-142, -64) = 0
(-1, -189) = 0
(199, -89) = 1
(-83, -38) = 0
(-172, -81) = 0
(-70, -11) = 0
(195, 69) = 1
(155, -187) = 1
(-194, -23) = 0
(173, 7) = 1
(27, -52) = 1
(12, -28) = 1
(-86, -193) = 0
(-6, 145) = 0
(-23, -34) = 0
(-9, -40) = 0
(60, -120) = 1
(-82, 27) = 0
(-177, 181) = 0
(188, -23) = 1
(24, -128) = 1
(45, -92) = 1
(-182, -180) = 0
(159, 177) = 1
(-146, 181) = 0
(101, 105) = 1
(47, -89) = 1
(-47, -186) = 0
(61, 114) = 1
(86, -146) = 1
(-118, 38) = 0
(-172, -195) = 0
(185, 150) = 1
(175, 47) = 1
(-47, 154) = 0
(153, -177) = 1
(71, -53) = 1
(-28, -196) = 0
(71, -92) = 1
(-112, -106) = 0
(63, -32) = 1
(-30, 53) = 0
(2, -190) = 0
(-75, 130) = 0
(69, -134) = 1
(87, -19) = 1
(-56, 168) = 0
(-89, 71) = 0
(26, -6) = 1
(-38, -26) = 0
(-145, 34) = 0
(4, -77) = 1
(131, 98) = 1
(198, -27) = 1
(63, -90) = 1
(-151, -38) = 0
(87, 125) = 1
(96, 13) = 1
(-30, 7) = 0
(-63, 104) = 0
(-110, 21) = 0
(-34, 122) = 0
(42, 8) = 1
(27, -27) = 1
(-119, 3) = 0
(-17, -114) = 0
(-72, -91) = 0
(-20, -58) = 0
(97, 29) = 1
(31, -74) = 1
(-179, 192) = 0
(-85, 108) = 0
(155, 188) = 1
(-66, -67) = 0
(-84, -152) = 0
(28, 11) = 1
(56, -65) = 1
(-49, 72) = 0
(85, 38) = 1
(40, 113) = 1
(76, 200) = 1
(83, -115) = 1
(33, 158) = 1
(-3, 191) = 0
(-192, 18) = 0
(145, 183) = 1
(147, 85) = 1
(117, -182) = 1
(45, 68) = 1
(-143, 54) = 0
(10, 20) = 1
(11, 119) = 1
(173, -24) = 1
(-177, 172) = 0
(87, 188) = 1
(-105, 89) = 0
(141, -100) = 1
(-69, 126) = 0
(190, 186) = 1
(-44, -22) = 0
(64, -134) = 1
(11, -84) = 1
(-174, -86) = 0
(-86, 45) = 0
(-98, -14) = 0
(48, 132) = 1
(-69, 127) = 0
(-47, 39) = 0
(88, 170) = 1
(8, 18) = 1
(-177, 79) = 0
(11, -24) = 1
(60, 72) = 1
(-47, 87) = 0
(165, 135) = 1
(-35, -176) = 0
(-187, -140) = 0
(89, -45) = 1
(-55, -157) = 0
(80, -151) = 1
(112, 158) = 1
(107, -164) = 1
(-200, -122) = 0
(9, -163) = 1
(76, -154) = 1
(144, -3) = 1
(-167, -142) = 0
(186, 67) = 1
(-79, -108) = 0
(-174, 26) = 0
(-77, 54) = 0
(191, -143) = 1
(158, 62) = 1
(174, -35) = 1
(-1, -61) = 0
(-139, -163) = 0
(167, -73) = 1
(53, 12) = 1
(-54, 37) = 0
(-20, -178) = 0
(-87, -61) = 0
(90, 140) = 1
(57, 181) = 1
(-68, 106) = 0
(33, -63) = 1
(20, -187) = 1
(167, -102) = 1
